Numkeys;NumWrites;NumThread;NumNodes;Warehouses;Parallelism;Throughput;WriteThroughput;ReadThroughput;AbortRate;TASRtt;AvgPrepare;ClosedAcf;AlternativeAcf;AlternativeAcfFromPrepare;OpenAcf;AlternativeOpenAcf;ExecNoCont(S);ExecNoCont(R);ReadOnly(S);ReadOnly(R);OOBPrepare(S);OOBCommit(S);OOBRollback(S);CoordinatorCommitTime(S);CPUUsage;MemoryUsage;ApproxTurnaroundTime;2PCBytes(Prep+Comm);TxNetThroughput;ByteNetThroughput;CommitCommandTime;LocalHoldTime;RemoteHoldTime;SuxLocalHoldTime;SuxRemoteHoldTime;WrTxAbortProbability;TotalAbortProbability;WriteCommitProbability;TotalCommitProbability;PrepareProbability;PCoher;LocalLocalConflict;LocalRemoteConflict;reverseGeometricLocalAbortProbability;prepareProbFromGeometricLocalAbortProb;failureProb;TotalReincarnations;Reincarnations;SubReincarnations;UsedACF;predTh;predWTh;predRTh;predAbortProb;predWAbortProb;predWrPrepareProb;predWrGlobalOkToCommitProb;predLocalAbortProbability;predTotalIncarnations;predSubIncarnations;predIncarnations;predTasRtt;predCommitTime;writePercentage;ExecNoContR;ReadOnlyR;UpdateCommitCommandR;ReadOnlyCommitS;CpuU;NetU;LocalHoldTime;RemoteHoldTime;SuxLocalHoldTime;SuxRemoteHoldTime;ReplayR;RollbackR;PredSuxUpdateTxR;Correction;WrCorrection;ValidatedCorrection;CorrectedOutput;
9005.0;13.0;3.0;9.0;32.0;27.0;1614.0008924763504;161.4900775269394;1452.510814949411;2.299700471111479;8616203.111111112;8661084.777777778;3.417549724846059E-5;3.35177363363802E-5;3.2205186902068665E-5;3.1557574359305664E-5;3.731224022540293E-5;223285.22222222222;219827.22222222222;1.521064E7;1.7228777777777776E7;548374.0;199757.0;250980.77777777778;586515.0;0.38797295549727207;1.2171598856708626E10;8836030.333333334;5202.222222222223;162.3344119994248;6755997.484278284;3248114.222222222;1.1947606333333334E7;7154811.666666667;1.1980295111111112E7;7153314.111111111;0.014040561622464899;0.0014207957829133863;0.9859594383775351;0.9985771826842446;0.991114427185783;0.9947987955105393;3.2222222222222223;25.88888888888889;6.863247509383275E-4;0.9920147135346173;0.014040561622464899;1.014240506329114;1.0052283984589983;1.0089652340542021;2.4171743327477698E-5;1672.4107176347165;167.33431667025678;1505.0764009644597;0.0011514165714326952;0.011507749592815752;0.9940757537450905;0.9943832214829997;4.5696203936178303E-4;1.0116417195866487;1.0059595521091733;1.0056485049180772;8921875.0;6082190.204514226;0.10005575478906104;229951.00621137972;1.6195822388926798E7;193752.7045142258;676597.0;0.34254813998827394;-1.0;9177172.002264094;8965152.231676137;9239447.477089584;8872680.585153984;-1.0;-1.0;1.5807599853589607E7;0.9650744733082224;0.9650744733082225;-1.0;-1672.4107176347165;
9005.0;13.0;3.0;10.0;15.0;30.0;1901.9074235477954;190.49793436978695;1711.4094891780085;4.899518214042286;5588603.2;5650257.6;7.218842405732586E-5;6.98594830673096E-5;6.82211435900185E-5;6.59384545946498E-5;8.039463558435728E-5;226649.0;217344.1;1.50070066E7;1.6611400000000002E7;543805.1;191783.0;242324.4;591333.3;0.4121272786684983;6.3132427207463875E9;5805947.3;5192.2;192.5977278900908;9000053.304758364;2228651.8;7890876.2;4457644.8;7922322.7;4450626.1;0.02507462686567164;0.0025629029961556455;0.9749253731343284;0.997430511654465;0.9856716417910447;0.9890975166565718;6.5;44.1;0.0011095378793937183;0.9875384210477769;0.02507462686567164;1.0257195345988976;1.011022657685242;1.0145366444579043;8.447880946494505E-5;1950.6912098303342;195.38419245075357;1755.3070173795807;0.0029329073459991584;0.029281778158841587;0.985036888125371;0.9854638273380172;0.00115903461821725;1.030165064897312;1.0151904076436218;1.014750589781919;5476562.5;3806456.527100212;0.10016151785896833;234327.02605311843;1.5976738302392794E7;191925.27710021177;667826.7;0.35508749055889366;-1.0;5694649.758389525;5517398.653682679;5794663.868051891;5371459.087107336;-1.0;-1.0;1.0214201473638114E7;0.9749915383651204;0.9749915383651203;-1.0;-1950.6912098303342;
9005.0;13.0;3.0;10.0;16.0;30.0;1895.0904401377445;188.67410941698455;1706.41633072076;5.1273761333140015;5549996.8;5612956.4;7.858458019188642E-5;7.617094411306833E-5;7.427552458960966E-5;7.189508526944735E-5;8.772507940590841E-5;227667.7;218653.7;1.50905602E7;1.66808E7;537063.8;191402.8;249557.1;588848.8;0.3764462707263224;6.316589454579487E9;5768650.5;5202.9;190.81283077270058;8935020.695045553;2203146.9;7823635.7;4431028.4;7866540.7;4428556.0;0.026456846389772696;0.0026910484009691274;0.9735431536102273;0.9973016903170733;0.984578782927738;0.9887915223150601;5.9;47.8;0.001194774980887492;0.9865972580449837;0.026456846389772696;1.0271758332351901;1.011335531739489;1.015662755829864;8.055067826536406E-5;1941.2815274120937;193.27286738119895;1748.0086600308948;0.002751120269691487;0.02763294730194754;0.9858874935372222;0.9862860205370287;0.0010927129237744693;1.0284182266617052;1.0143145202219213;1.0139046677915033;5476562.5;3806525.570864805;0.0995594222950493;235369.85973866034;1.6056245262895538E7;191994.32086480505;662871.8;0.35529905599755013;-1.0;5700912.433261976;5517224.893300864;5795294.43764716;5379497.719998226;-1.0;-1.0;1.0195981080533326E7;0.976205879146274;0.976205879146274;-1.0;-1941.2815274120937;
9005.0;13.0;3.0;10.0;17.0;30.0;1885.0726427425864;188.98279050569658;1696.0898522368898;4.627492415745474;5530519.8;5583706.7;7.4603121312878E-5;7.236686671989519E-5;7.047476076585026E-5;6.826872891231117E-5;8.325143589095912E-5;225615.4;217445.1;1.51847761E7;1.67702E7;545206.7;191843.1;251509.8;586418.9;0.40675366997896223;6.31440375056317E9;5747964.899999999;5190.2;190.79934515149344;8912580.850847531;2256834.5;7872909.3;4409660.9;7898921.8;4407794.3;0.023901067370595663;0.002442815249266862;0.9760989326294044;0.9975512027915701;0.9854814644783657;0.9904792406684912;7.2;43.5;0.0011243644133099862;0.9873685453810164;0.023901067370595663;1.0244863164702078;1.0096122754931067;1.0147324288126711;1.3191742631836462E-4;1931.2187593033493;193.60904292744212;1737.6097163759073;0.004519265499569047;0.0450789393877179;0.9768437348753561;0.9775576446053869;0.0018005757507185607;1.0472069799767678;1.0237051887604096;1.0229575775080482;5476562.5;3806227.9817942814;0.10025225883642665;232906.9832297919;1.6144508850801038E7;191696.73179428146;658065.7;0.35530881606250747;-1.0;5634522.402545771;5517027.133202973;5793670.684302632;5291149.338248388;-1.0;-1.0;1.0378140888908098E7;0.9761051841804761;0.9761051841804761;-1.0;-1931.2187593033493;
9005.0;13.0;3.0;10.0;30.0;30.0;1732.833515080375;173.371678903807;1559.461836176568;2.799811790429643;9087810.0;9136053.6;3.42217956596219E-5;3.3546847398535985E-5;3.2420917000668126E-5;3.175876585119634E-5;3.872954680793063E-5;230330.6;223992.8;1.57466151E7;1.77811E7;548910.6;199295.3;236611.7;608244.1;0.41682323724514736;1.2147276373783218E10;9311802.8;5208.6;175.2493304616745;8215232.963784101;3716220.8;1.2884105E7;7648819.6;1.29216397E7;7646477.1;0.021201191782970048;0.0021577934327748393;0.9787988082170299;0.9978375404261581;0.9893994041085149;0.9892858274954829;3.5;30.3;8.194473359869336E-4;0.9908119145678963;0.015892536183899346;1.0161491877343074;1.0108302092345156;1.010714172504517;7.150123365765824E-5;1795.0745671342963;179.59895671060028;1615.475610423696;0.0038472454830599245;0.038452854329723896;0.9801096958672197;0.9810607422054741;0.0015442509557952195;1.0399906073278593;1.0202939571117915;1.0193048778528733;9400000.0;6404730.638224365;0.10005097281129481;236891.073280879;1.6719618981076999E7;200730.6382243656;672123.1;0.34213692613725494;-1.0;9491941.983401481;9442934.462712193;9728287.369990993;9114469.774965435;-1.0;-1.0;1.710229302751118E7;0.9653267595711723;0.9653267595711723;-1.0;-1795.0745671342963;
9005.0;13.0;3.0;10.0;31.0;30.0;1718.4017616485903;172.80399437374592;1545.5977672748443;2.8942322007497228;8959407.2;9014490.8;3.4697512962167626E-5;3.3789568266530726E-5;3.286252234065726E-5;3.197697251377118E-5;3.8430955490626076E-5;232594.0;226237.9;1.59359377E7;1.79701E7;536051.4;199000.3;226468.7;600392.8;0.4043736683138137;1.2167247099184616E10;9185645.1;5202.7;173.87058282392624;8141368.331322369;3747273.1;1.27832411E7;7544130.7;1.28176679E7;7534494.4;0.016472745668395093;0.001678603762521063;0.9835272543316049;0.9983185737891149;0.9895978247122802;0.9938656187098629;2.9;29.9;8.040347487516808E-4;0.9908487924349406;0.016472745668395093;1.0167486417848073;1.0061722441894108;1.0105115179398703;8.41324590275628E-5;1776.8710865691514;178.6837211757693;1598.1873653933822;0.0045172369430053205;0.04492041951215231;0.9767138252546762;0.9778499656629849;0.0018107878926059036;1.0470331692037715;1.0238413485539144;1.0226517718615424;9400000.0;6403331.9239804195;0.10056088059870366;239330.64238148066;1.690663392210466E7;199331.9239804194;669499.5;0.3423098979482031;-1.0;9448558.090797368;9442966.600156292;9728202.26987814;9056960.079367448;-1.0;-1.0;1.7216748212140158E7;0.9670942223313139;0.9670942223313138;-1.0;-1776.8710865691514;
9005.0;13.0;3.0;10.0;32.0;30.0;1766.808361238942;176.74416537600908;1590.064195862933;3.0109170742329936;9279515.9;9335839.6;3.351815223073603E-5;3.2798417545965875E-5;3.17509056976836E-5;3.103948359716185E-5;3.770791063123273E-5;223947.8;221622.5;1.53081885E7;1.73517E7;539891.9;198925.3;224344.2;605520.3;0.39485598590317567;1.2191598083868065E10;9501138.4;5194.5;177.8163185039186;8313001.7982174475;3907684.1;1.32596634E7;7851938.2;1.33019089E7;7845747.3;0.016750108164905124;0.001698367436467897;0.9832498918350949;0.9982987432043894;0.9892144137462142;0.9939704458121154;3.4;31.5;8.338192814035805E-4;0.9906125687528125;0.016750108164905124;1.0170354538596933;1.0060661302489313;1.0109031834796463;2.4171743327477698E-5;1819.5825323199062;182.02347411471973;1637.5590582051866;0.0014733472011767557;0.014728192857224931;0.9924298084030428;0.9927873979603797;5.843669552194713E-4;1.0149483551142457;1.0076279365380396;1.0072650016050144;1.0453125E7;7101300.24604307;0.10003584387164122;230700.16273000758;1.6289126424540749E7;202237.74604306978;676205.2;0.33767755440888575;-1.0;1.0682810678876147E7;1.0496539053588847E7;1.0779585910589997E7;1.0356327412455209E7;-1.0;-1.0;1.845879592160181E7;0.9709965499538629;0.9709965499538626;-1.0;-1819.5825323199062;
9005.0;13.0;3.0;10.0;60.0;30.0;1504.6781458954915;149.01295926682846;1355.6651866286632;2.0386861528770193;1.81693489E7;1.82529616E7;1.6091724055856472E-5;1.5845322412305148E-5;1.524647683300544E-5;1.5007285947248717E-5;1.8146677293894216E-5;242463.9;241714.2;1.62562696E7;1.91402E7;555519.3;207275.2;209781.7;634543.9;0.42567806369711125;2.3850041615158974E10;1.8411063099999998E7;5211.6;150.36282503017756;7052678.090345461;8700324.1;2.69245546E7;1.600969E7;2.6988445E7;1.59994636E7;0.01779502764453883;0.001787809785867474;0.9822049723554611;0.9982089882257559;0.9911024861777306;0.991022609723659;2.8;21.5;6.872508940191091E-4;0.9922268052076723;0.013496616651956457;1.013681267474371;1.0090587138863;1.008977390276341;3.413300934677175E-5;1609.4589724957525;159.3897305974422;1450.0692418983103;0.0031016077712013868;0.031318896379404326;0.9837362349812794;0.9846959674500856;0.001260548820314084;1.0323314827370382;1.016532648122929;1.0155418860803755;1.82E7;1.2228413292612813E7;0.09903311194710358;248609.32334147024;1.7238213182546295E7;216413.2926128131;688356.5;0.31679475811020774;-1.0;1.817146707306915E7;1.8247508207922686E7;1.855027985133514E7;1.772945711228046E7;-1.0;-1.0;3.2094097632034067E7;0.9348968638586794;0.9348968638586791;-1.0;-1609.4589724957525;
9005.0;13.0;3.0;10.0;61.0;30.0;1564.974949490685;157.2246513232413;1407.7502981674438;2.205355848331512;1.87691733E7;1.88535547E7;1.5469607752424545E-5;1.5249988411030099E-5;1.4662219638210398E-5;1.4449237332512721E-5;1.755276537354484E-5;230064.7;245869.5;1.53083733E7;1.81714E7;549081.2;207179.3;186199.8;626422.3;0.44459889191912083;2.3854269638354317E10;1.90150428E7;5206.6;157.93569804512146;7400772.048975565;8851023.9;2.76854126E7;1.65794611E7;2.7740809E7;1.65644434E7;0.013832752613240419;0.0014052351202591012;0.9861672473867595;0.9985927874151951;0.9906271777003484;0.9954978720410819;2.9;24.1;7.241241269823062E-4;0.9918521754043528;0.013832752613240419;1.0140267816132567;1.0045224887821078;1.0094615032886638;5.0075174228259225E-5;1649.4523027495934;165.7116385527587;1483.7406641968346;0.0053373589836698265;0.053126739576668025;0.9721794294438053;0.9739696518419946;0.0021680228487921346;1.0561075508172193;1.0286167035771485;1.0267260361847788;2.040625E7;1.3681469305651806E7;0.10046464409823903;236392.60544813584;1.6275930648600342E7;213344.305651807;677150.8;0.3067760154853181;-1.0;2.0011808299205035E7;2.045288182371969E7;2.0746882631662343E7;1.946231826060208E7;-1.0;-1.0;3.668480539732623E7;0.9487846037632692;0.9487846037632695;-1.0;-1649.4523027495934;
9005.0;13.0;5.0;2.0;15.0;10.0;637.3686198697865;63.256893984845455;574.111725884941;0.27220407528387;2449891.5;2453335.0;1.1767321014125677E-4;1.1121565588045947E-4;9.972364083996044E-5;9.411473891246114E-5;1.087878747107296E-4;226961.5;221219.0;1.50713235E7;1.69945E7;781477.0;186893.0;783447.0;437981.0;0.653619018491305;5.965392306366198E9;2671110.5;5215.5;63.34577694820345;330379.8996733551;982791.5;3555006.5;1106838.5;3557290.5;1107187.5;0.00428471493529206;4.2671032464818167E-4;0.995715285064708;0.9995731075159213;0.9971143756558237;0.9985968604753135;13.0;3.5;2.2226727841723193E-4;0.9970500659504418;0.00428471493529206;1.0043031527180117;1.0014051110915956;1.002893975269666;8.447880946494505E-5;640.3840897811926;63.55617018789931;576.8279195932934;3.1882668433635963E-4;0.0032124581365280402;0.9979739858492745;0.9988111473819702;1.5599316208560665E-4;1.003222811282856;1.0020301272171952;1.0011902676708664;2222656.25;1596103.6054972445;0.09924695382362682;243069.88350998922;1.68520009200962E7;129150.48049724447;726472.0;0.6101255104934957;-1.0;2498684.2266467884;2264465.212343681;2482690.5139257;2261805.558323969;-1.0;-1.0;4404836.29709289;0.9952911542314605;0.9952911542314606;-1.0;-640.3840897811926;
9005.0;13.0;5.0;2.0;16.0;10.0;639.081621882864;63.88983017893152;575.1917917039325;0.2499819457483626;2360201.0;2363896.0;9.030206909512227E-5;8.513982340751624E-5;7.651036038184805E-5;7.200451308847062E-5;9.022561963065485E-5;227100.0;227989.0;1.50341125E7;1.6967E7;786130.0;188635.5;825013.5;439457.5;0.6550145321162296;5.968908588635368E9;2588190.0;5191.0;63.989822957230864;332171.17097098543;973929.0;3459221.5;1071771.0;3458380.0;1072097.0;0.0038974536636064436;3.908523186228101E-4;0.9961025463363935;0.9996089948561101;0.9976615278018361;0.9984373643545447;10.5;3.0;1.8007691454202668E-4;0.9977932073622605;0.0038974536636064436;1.0039127032431963;1.0015650812972785;1.002343953468183;8.055067826536406E-5;640.8955214790267;64.07116810697116;576.8243533720555;3.088665157465753E-4;0.0030895513930121465;0.9980517669068197;0.9988564538056287;1.4999900808463108E-4;1.0030991263029987;1.0019520361145378;1.001144855389395;2222656.25;1597488.0400327318;0.09997131507349424;243866.87597973226;1.6847862053844087E7;130534.91503273173;744594.0;0.6100148514803941;-1.0;2500705.108832463;2264844.7711681323;2484504.0982525875;2262285.0685142446;-1.0;-1.0;4407321.411240662;0.997169742125867;0.9971697421258673;-1.0;-640.8955214790267;
9005.0;13.0;5.0;2.0;17.0;10.0;639.1134072160654;64.60572730050274;574.5076799155627;0.2610893536649724;2383216.5;2386904.5;8.867461068203605E-5;8.362807344671397E-5;7.515894753650595E-5;7.072814933155089E-5;9.298443185691206E-5;225873.5;224134.5;1.50990415E7;1.698E7;799113.5;187972.5;817029.5;435817.0;0.6517168436840654;5.970068888E9;2607351.0;5221.5;64.70571896786379;337860.9115907008;985644.5;3485027.0;1088846.5;3488449.0;1089176.0;0.004025006422882589;4.081845341485444E-4;0.9959749935771174;0.9995916487832003;0.9975164853986469;0.9984546703296703;11.5;3.0;1.9125891070115308E-4;0.9977661258441171;0.004025006422882589;1.0040412725709373;1.0015477214101463;1.0024896978021978;1.3191742631836462E-4;639.9307635329291;64.68835097686193;575.2424125560672;5.156353751120113E-4;0.0051009329240445656;0.9967811916346694;0.9981117976798626;2.4796924071986896E-4;1.0051270858450359;1.0032292025495104;1.0018917743728974;2222656.25;1598082.8522524396;0.10108648413733158;242189.49229361385;1.688985683749917E7;131129.7272524397;725803.0;0.6098732643913822;-1.0;2494918.517682985;2265426.366669126;2484195.7038720776;2261197.6256427704;-1.0;-1.0;4410479.563319108;0.998722742578664;0.9987227425786639;-1.0;-639.9307635329291;
9005.0;13.0;5.0;2.0;30.0;10.0;595.241534085859;58.81699404497378;536.4245400408853;0.08888098835659053;3151672.0;3153463.0;5.259293488242019E-5;5.0469181094014256E-5;4.440105548012609E-5;4.252663196536647E-5;3.299261716396719E-5;226904.0;233785.0;1.55061915E7;1.81545E7;795557.5;189443.0;1240412.0;442175.0;0.6607517100609739;1.1701631848619719E10;3385457.0;5186.5;58.872544662696654;305342.4528930762;1047462.5;4321086.5;1227483.0;4321929.5;1227483.0;0.001885369532428356;1.865793475320217E-4;0.9981146304675717;0.9998133858341187;0.9990573152337858;0.9990564257407057;4.0;1.0;7.254578173032655E-5;0.9985582968203677;0.0015088645794039985;1.0015111446921043;1.0009444654325652;1.0009435742592943;7.150123365765824E-5;614.1963895154296;60.689960824142766;553.5064286912868;4.36916872036508E-4;0.0044216994323134085;0.9971875301743669;0.998386231718723;2.166251680026317E-4;1.0044413376926677;1.002820402121496;1.0016163767387887;3945312.5;2736734.5123838773;0.09881197913264211;241996.38781868058;1.7270610823777758E7;132828.26238387736;748523.5;0.5995766816974121;-1.0;4215794.63662349;3987351.6933830567;4208446.509670859;3980959.554204003;-1.0;-1.0;7284254.880687924;0.9691387709971317;0.9691387709971315;-1.0;-614.1963895154296;
9005.0;13.0;5.0;2.0;31.0;10.0;562.1318045845798;56.455935983645944;505.67586860093377;0.08888074148758586;2991053.5;2993996.5;3.353368972978628E-5;3.183802028060392E-5;2.8307450322578545E-5;2.6823820959996934E-5;2.2375926202321993E-5;232979.0;227871.5;1.6687797E7;1.92805E7;791094.5;186493.5;778107.0;439564.5;0.6872490474099476;1.1687048625521126E10;3218925.0;5173.0;56.51148644707568;292333.9193907225;1018625.5;4127808.5;1169710.5;4124588.0;1169915.5;0.0015718636408291581;1.58063719436898E-4;0.9984281363591708;0.999841911292474;0.999410551134689;0.9990170057996658;1.5;1.5;4.535456057319642E-5;0.9991613877586915;0.0015718636408291581;1.0015743382859392;1.000983961428712;1.0005897965202006;8.41324590275628E-5;575.803278006356;57.82898732499873;517.9742906813573;4.982872801465588E-4;0.0049614468896855835;0.996844387084557;0.998188449473519;2.4309370648553904E-4;1.004986185584646;1.003165602331044;1.0018148381975733;3945312.5;2735690.877819558;0.10043184805273092;248287.57124664655;1.849485936353277E7;131784.62781955817;736519.5;0.6007576205843594;-1.0;4217469.436231486;3986869.361031353;4210790.435413906;3979692.1604005382;-1.0;-1.0;7292453.397317822;0.976256694006481;0.9762566940064809;-1.0;-575.803278006356;
9005.0;13.0;5.0;2.0;32.0;10.0;612.21100112211;60.971680609716806;551.2393205123932;0.14443000144430002;3161356.5;3165388.5;3.976647976083737E-5;3.768375866295735E-5;3.3585278005903174E-5;3.178924308701074E-5;3.582764847215624E-5;226758.0;227982.5;1.49983055E7;1.76285E7;795721.0;186637.5;774106.0;445861.0;0.6883109185682601;1.1701814187887323E10;3389339.0;5224.0;61.0494506104945;318922.3299892233;1051785.5;4330236.5;1242053.5;4333355.0;1242257.5;0.002363206689692783;2.3580413745567336E-4;0.9976367933103072;0.9997641402458385;0.9989092892201418;0.9987261146496815;3.5;2.5;8.394309486869922E-5;0.9988528130865881;0.002363206689692783;1.002368804664723;1.0012755102040816;1.0010919017288444;2.4171743327477698E-5;633.5208659585215;63.09398528941133;570.4268806691102;1.549957942698077E-4;0.0015562984229839927;0.9990108580467505;0.9994322819765509;7.61226007573096E-5;1.0015587242630966;1.0009901213237897;1.0005680405102848;3945312.5;2739255.279886959;0.09959259225653078;242239.92222645343;1.672788307561609E7;135349.0298869589;740836.5;0.5985875556843535;-1.0;4227947.9504336;3988520.3926528245;4211098.411085819;3986271.2563953516;-1.0;-1.0;7266993.800731152;0.9663628051079746;0.9663628051079745;-1.0;-633.5208659585215;
9005.0;13.0;5.0;2.0;60.0;10.0;558.6216665879693;55.87327687491841;502.7483897130509;0.07221640478961418;5882481.5;5884824.0;2.4873609384476823E-5;2.4323287918476276E-5;2.0901859466171266E-5;2.043597748934815E-5;1.9966697321029144E-5;287138.5;311987.0;1.48585015E7;1.9022E7;889891.5;232778.0;2874990.5;553481.5;0.7233999804909155;2.3152504812507042E10;6194468.5;5221.5;55.923272847465064;292003.3691730388;1353264.5;7417729.0;1873547.0;7418586.5;1873874.5;0.0017864231838030965;1.7893355600620304E-4;0.9982135768161969;0.9998210344210463;0.9991067884080984;0.9991059898678851;2.5;2.0;6.873692543829524E-5;0.9989119939263614;0.001290835070995929;1.001292503479817;1.000894810101412;1.0008940101321149;3.413300934677175E-5;617.3351309302402;61.74579103914434;555.5893398910958;4.12019801160346E-4;0.004119378723870359;0.9973697335445133;0.9985069606402717;2.0257422398968397E-4;1.004136418196984;1.0026372030020794;1.001495271859468;7773437.5;5307205.713960434;0.10001988862370724;301614.09345636243;1.6466165638091551E7;176736.96396043393;766128.5;0.5742365421617194;-1.0;8116031.640801782;7828392.276563869;8112582.05274463;7816755.9485443905;-1.0;-1.0;1.3835153770400932E7;0.9048920733641099;0.90489207336411;-1.0;-617.3351309302402;
9005.0;13.0;5.0;2.0;61.0;10.0;567.3765168916948;56.38434681650645;510.99217007518837;0.05555108060739552;5566145.0;5567243.0;2.3772272379211202E-5;2.2991332455337E-5;1.9897675533319614E-5;1.9234903321222215E-5;1.9422018500129242E-5;214588.5;232449.5;1.4743285E7;1.87745E7;791147.0;185180.5;563135.0;448390.0;0.7442472397333479;2.3186234968394363E10;5798594.5;5142.0;56.39545703262793;289985.4400617728;1202745.5;6897006.0;1566299.5;6899078.5;1566299.5;9.84251968503937E-4;9.788950232977016E-5;0.9990157480314961;0.9999021009143775;0.9992125984251968;0.9998029944838456;3.0;1.0;6.059137490310729E-5;0.9990679546510741;9.84251968503937E-4;1.000985221674877;1.0001970443349755;1.0007880220646177;5.0075174228259225E-5;627.5674302926801;62.36595732621898;565.2014729664611;5.449007364706215E-4;0.005483150898537903;0.9964939687770623;0.9980159240923188;2.701321042098803E-4;1.0055133816018218;1.0035183667265346;1.0019880202908442;7007812.5;4764756.028166936;0.09937730085376362;227072.83789419202;1.633123577792203E7;139599.778166936;740611.5;0.5786489872077486;-1.0;7261617.838120999;7050586.262961546;7269682.26780227;7036642.092587634;-1.0;-1.0;1.2391606718525402E7;0.9040885321710944;0.9040885321710947;-1.0;-627.5674302926801;
9005.0;13.0;5.0;3.0;17.0;15.0;949.1834879203616;93.9262018994854;855.2572860208762;0.5499582439111105;2908595.6666666665;2916339.3333333335;6.968325433418543E-5;6.663833658007813E-5;6.196276797213535E-5;5.9156400349833696E-5;7.260873361025671E-5;224742.0;219701.66666666666;1.5020935E7;1.7051333333333332E7;673710.6666666666;187214.33333333334;421560.0;469599.3333333333;0.6255589704022246;6.128413658478873E9;3128297.333333333;5228.333333333333;94.17618291944501;984768.9527276633;1098890.3333333333;4124945.0;1662460.6666666667;4128396.3333333335;1663075.6666666667;0.005821132474863292;5.787307674320722E-4;0.9941788675251367;0.9994209341093206;0.9968248368318927;0.9973456025482216;8.0;10.0;2.446019796306098E-4;0.9970855693421348;0.005821132474863292;1.0058552164655785;1.0026614620298084;1.003185276942134;1.3191742631836462E-4;956.1286058260121;94.61345421152372;861.5151516144883;0.0011020998386062075;0.011137413710863298;0.9936312445055946;0.9952007767038056;4.913502124577213E-4;1.011262852761634;1.0064095765200844;1.0048223669118204;2988281.25;2118519.0747419684;0.09895473646015006;240644.50573381074;1.6784036087228034E7;146253.44974196848;731115.3333333334;0.6055224471183016;-1.0;3249159.6283525596;3031277.790696439;3264112.5105217127;3010270.2640719833;-1.0;-1.0;5756008.85628689;0.9927362094771232;0.9927362094771232;-1.0;-956.1286058260121;
9005.0;13.0;5.0;3.0;32.0;15.0;918.186178200881;91.60029701998589;826.5858811808952;0.34997990856080485;4519031.333333333;4523984.666666667;4.0105890619883096E-5;3.883776368547685E-5;3.581204235772874E-5;3.462591807812203E-5;4.2955817654512746E-5;227408.33333333334;239519.66666666666;1.4696310333333334E7;1.7451333333333332E7;662628.6666666666;194495.66666666666;445273.0;479552.0;0.6730324233264301;1.195663877885446E10;4758551.0;5202.666666666667;91.70029127957469;954172.0975277345;1379526.0;6028816.333333333;2618084.6666666665;6035257.0;2619334.0;0.0038061865635572742;3.808740757758042E-4;0.9961938134364428;0.99961898080389;0.9972812953117448;0.9989095535227479;8.0;7.0;2.0939400307939948E-4;0.9975416339191281;0.0038061865635572742;1.003820728970829;1.0010916368488083;1.0027261161931302;2.4171743327477698E-5;954.1636426564363;95.1894889599171;858.9741536965192;3.6449253197057274E-4;0.0036536126606642183;0.9978957255433532;0.9984473946882839;1.6202468434746938E-4;1.0036670104966416;1.0021087117649503;1.0015550196434744;5476562.5;3767032.75786118;0.09976222600025411;241701.85552466885;1.6372233515938828E7;152501.50786118011;755922.3333333334;0.5885879643735226;-1.0;5767371.303211933;5521307.702770139;5759211.160836002;5508706.030904932;-1.0;-1.0;9866183.749987757;0.9622942408962551;0.9622942408962551;-1.0;-954.1636426564363;
9005.0;13.0;5.0;4.0;15.0;20.0;1251.6769482458358;124.73439639584589;1126.94255184999;1.1554624766338268;3474206.25;3488111.5;6.812311774890485E-5;6.537439825363934E-5;6.241880174095888E-5;5.9817503786413316E-5;7.565051636843564E-5;226404.5;222623.25;1.51036205E7;1.717425E7;621648.25;190807.25;407438.75;494321.25;0.6568923776012843;6.1554636911267605E9;3696829.5;5190.25;125.23435612131244;1949992.8505759258;1260061.5;4846909.5;2247316.0;4853018.75;2247227.0;0.009178360250639837;9.214303434100011E-4;0.9908216397493602;0.9990777198396651;0.9947930456270409;0.9960078069552875;9.0;20.25;4.0150074638301003E-4;0.9954988693029513;0.009178360250639837;1.0092633829161841;1.0040081945310413;1.0052342086586232;8.447880946494505E-5;1257.995275939584;125.36404192236562;1132.6312340172183;0.0012979607049091735;0.013024695200416048;0.9928474533134953;0.9940855480926966;5.520205635405025E-4;1.0131965765881659;1.0072040741632906;1.0059496407715123;3945312.5;2759260.8004992944;0.099653825670158;242175.84527661925;1.6846177500104405E7;155354.55049929433;748792.25;0.5996749839302895;-1.0;4202500.497653311;3989049.0059907897;4231069.428725166;3951072.6274001924;-1.0;-1.0;7402165.146775598;0.9949774630997489;0.9949774630997488;-1.0;-1257.995275939584;
